date,appid,name,publisher,primary_genre,country,players,sessions,usage_hours
2026-07-02,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,South Korea,19687,31729,27967.9
2026-07-02,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Canada,16731,28592,25863.6
2026-07-02,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,France,16072,26010,24419.0
2026-07-02,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Japan,13619,22289,20525.1
2026-07-02,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Australia,12893,21935,18324.9
2026-07-02,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Other,68386,129176,97453.4
2026-07-03,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,United States,94130,162893,148244.8
2026-07-03,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,China,70907,123215,108964.9
2026-07-03,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Russia,42124,70460,64841.3
2026-07-03,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Germany,30277,50329,45252.8
2026-07-03,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Brazil,28757,49223,43955.1
2026-07-03,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,United Kingdom,21712,36003,36936.2
2026-07-03,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,South Korea,21741,38527,35227.1
2026-07-03,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Canada,16523,28261,24893.8
2026-07-03,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,France,16576,26500,23428.8
2026-07-03,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Japan,12415,22424,19475.1
2026-07-03,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Australia,12939,23193,20164.0
2026-07-03,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Other,68516,117709,92920.6
2026-07-04,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,United States,107168,180102,160784.0
2026-07-04,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,China,96510,171502,148422.8
2026-07-04,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Russia,45031,69572,67390.1
2026-07-04,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Germany,36003,57955,56105.5
2026-07-04,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Brazil,34652,56420,49842.4
2026-07-04,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,United Kingdom,27065,42161,39977.7
2026-07-04,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,South Korea,25876,43449,41466.9
2026-07-04,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Canada,21119,40453,32797.8
2026-07-04,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,France,20527,34847,30651.3
2026-07-04,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Japan,14409,23426,23934.1
2026-07-04,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Australia,17054,30532,27033.0
2026-07-04,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Other,79337,134750,114868.9
2026-07-05,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,United States,100889,165595,141395.1
2026-07-05,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,China,86960,149567,126787.0
2026-07-05,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Russia,45339,75251,71603.7
2026-07-05,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Germany,34560,59310,52390.0
2026-07-05,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Brazil,33288,57571,48842.1
2026-07-05,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,United Kingdom,25266,44202,36661.8
2026-07-05,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,South Korea,27223,46421,43072.2
2026-07-05,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Canada,19429,34509,26082.2
2026-07-05,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,France,20338,33055,29061.5
2026-07-05,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Japan,16352,29153,26408.3
2026-07-05,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Australia,15542,26676,22006.8
2026-07-05,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Other,75656,122196,116926.5
2026-07-06,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,United States,97781,178833,139206.4
2026-07-06,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,China,77299,130453,117601.5
2026-07-06,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Russia,39737,68624,62089.6
2026-07-06,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Germany,32203,58565,47953.2
2026-07-06,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Brazil,27515,45993,40968.3
2026-07-06,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,United Kingdom,21460,36695,31292.8
2026-07-06,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,South Korea,21640,34065,35124.4
2026-07-06,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Canada,17896,31498,26619.1
2026-07-06,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,France,16074,27064,23912.1
2026-07-06,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Japan,12827,22434,19697.5
2026-07-06,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Australia,12998,23563,21111.7
2026-07-06,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Other,71072,113580,106000.9
2026-07-07,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,United States,94636,172065,139191.0
2026-07-07,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,China,79215,142709,123901.5
2026-07-07,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Russia,39042,62448,57329.1
2026-07-07,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Germany,28872,50206,43683.5
2026-07-07,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Brazil,23346,39939,35064.1
2026-07-07,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,United Kingdom,23463,40950,35728.6
2026-07-07,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,South Korea,23154,38124,35204.0
2026-07-07,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Canada,17241,28621,24073.8
2026-07-07,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,France,16509,28708,25675.1
2026-07-07,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Japan,13531,23592,20362.6
2026-07-07,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Australia,12956,22817,20089.3
2026-07-07,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Other,64068,108771,106195.6
2026-07-08,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,United States,81356,155213,137389.7
2026-07-08,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,China,70256,122420,104687.8
2026-07-08,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Russia,32179,57454,52805.2
2026-07-08,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Germany,24798,43128,35064.9
2026-07-08,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Brazil,24011,41937,35643.9
2026-07-08,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,United Kingdom,17369,28458,24154.5
2026-07-08,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,South Korea,19658,30753,30028.8
2026-07-08,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Canada,14586,24920,22711.6
2026-07-08,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,France,14674,26892,22386.9
2026-07-08,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Japan,10384,18624,16608.9
2026-07-08,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Australia,10884,17238,16586.1
2026-07-08,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Other,54569,97626,82491.7
2026-07-09,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,United States,91931,166449,142953.1
2026-07-09,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,China,81882,153296,122855.7
2026-07-09,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Russia,38148,68462,58032.5
2026-07-09,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Germany,31711,50689,49193.3
2026-07-09,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Brazil,26382,45131,40708.4
2026-07-09,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,United Kingdom,21878,38428,33042.4
2026-07-09,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,South Korea,22899,40679,33917.2
2026-07-09,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Canada,16979,28846,25896.4
2026-07-09,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,France,18195,31217,29599.2
2026-07-09,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Japan,13228,23586,20003.4
2026-07-09,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Australia,13596,21582,19633.6
2026-07-09,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Other,60408,103290,85450.2
2026-07-10,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,United States,78483,139369,110553.0
2026-07-10,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,China,74134,125283,116303.4
2026-07-10,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Russia,33834,59646,46469.0
2026-07-10,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Germany,28855,52490,41740.7
2026-07-10,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Brazil,23763,39376,33199.2
2026-07-10,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,United Kingdom,20276,34526,31877.6
2026-07-10,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,South Korea,16516,28592,24953.4
2026-07-10,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Canada,14537,24513,20923.7
2026-07-10,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,France,16059,25505,22378.6
2026-07-10,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Japan,12115,21924,16876.5
2026-07-10,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Australia,11412,19049,16448.3
2026-07-10,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Other,58142,95135,90594.5
2026-07-11,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,United States,110705,196573,163639.4
2026-07-11,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,China,88076,145313,145816.9
2026-07-11,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Russia,47827,75163,68411.9
2026-07-11,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Germany,35498,57562,52153.2
2026-07-11,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Brazil,31717,55933,49740.0
2026-07-11,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,United Kingdom,26543,44269,38980.3
2026-07-11,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,South Korea,26863,43599,38880.8
2026-07-11,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Canada,20628,38463,32092.0
2026-07-11,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,France,21793,41700,31129.3
2026-07-11,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Japan,15742,26641,23243.5
2026-07-11,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Australia,16279,27702,24846.4
2026-07-11,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Other,80212,139279,122147.8
2026-07-12,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,United States,99463,176156,149628.3
2026-07-12,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,China,94170,154661,145140.6
2026-07-12,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Russia,38231,66256,60805.0
2026-07-12,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Germany,34048,57971,50711.6
2026-07-12,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Brazil,30403,50284,46463.5
2026-07-12,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,United Kingdom,23384,39509,33781.3
2026-07-12,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,South Korea,24679,37163,34938.6
2026-07-12,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Canada,19260,32709,27891.8
2026-07-12,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,France,20821,31732,30181.6
2026-07-12,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Japan,15015,26149,20643.0
2026-07-12,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Australia,15299,26746,22610.1
2026-07-12,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Other,79502,130967,114650.1
2026-07-13,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,United States,86467,139371,136798.8
2026-07-13,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,China,72689,122159,109353.1
2026-07-13,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Russia,37137,67142,54853.8
2026-07-13,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Germany,28688,49664,40466.1
2026-07-13,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Brazil,23373,39820,32862.0
2026-07-13,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,United Kingdom,19113,33121,25325.8
2026-07-13,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,South Korea,19347,34225,28857.2
2026-07-13,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Canada,15993,27547,24812.1
2026-07-13,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,France,13750,24936,20577.2
2026-07-13,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Japan,11620,20302,16954.1
2026-07-13,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Australia,12755,22511,17990.7
2026-07-13,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Other,59161,101507,86542.1
2026-07-14,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,United States,83644,133720,125788.2
2026-07-14,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,China,75253,117874,103797.8
2026-07-14,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Russia,38435,69693,54592.3
2026-07-14,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Germany,27889,48583,43295.3
2026-07-14,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Brazil,24197,45124,37105.6
2026-07-14,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,United Kingdom,18605,30381,26471.5
2026-07-14,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,South Korea,20512,36611,30656.7
2026-07-14,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Canada,15506,25064,23087.0
2026-07-14,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,France,16141,26528,25637.6
2026-07-14,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Japan,12991,22669,19422.6
2026-07-14,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Australia,12107,19480,17073.1
2026-07-14,359550,Tom Clancy's Rainbow Six Siege,Ubisoft,Action,Other,65246,109537,89586.1
2026-06-15,413150,Stardew Valley,ConcernedApe,Indie,United States,97183,95455,137543.3
2026-06-15,413150,Stardew Valley,ConcernedApe,Indie,China,75775,72119,104985.3
2026-06-15,413150,Stardew Valley,ConcernedApe,Indie,Russia,39474,37990,63804.1
2026-06-15,413150,Stardew Valley,ConcernedApe,Indie,Germany,33941,33511,50515.5
2026-06-15,413150,Stardew Valley,ConcernedApe,Indie,Brazil,26304,25824,40410.2
2026-06-15,413150,Stardew Valley,ConcernedApe,Indie,United Kingdom,20802,20025,29002.1
2026-06-15,413150,Stardew Valley,ConcernedApe,Indie,South Korea,22071,23328,34491.8
2026-06-15,413150,Stardew Valley,ConcernedApe,Indie,Canada,18357,18137,26496.8
2026-06-15,413150,Stardew Valley,ConcernedApe,Indie,France,18108,18499,26573.6
2026-06-15,413150,Stardew Valley,ConcernedApe,Indie,Japan,13900,13501,20525.8
2026-06-15,413150,Stardew Valley,ConcernedApe,Indie,Australia,14995,14887,23866.5
2026-06-15,413150,Stardew Valley,ConcernedApe,Indie,Other,67446,64617,105413.3
2026-06-16,413150,Stardew Valley,ConcernedApe,Indie,United States,94909,95827,134626.0
2026-06-16,413150,Stardew Valley,ConcernedApe,Indie,China,85115,84969,127213.5
2026-06-16,413150,Stardew Valley,ConcernedApe,Indie,Russia,43663,41391,66008.1
2026-06-16,413150,Stardew Valley,ConcernedApe,Indie,Germany,32253,32039,52312.1
2026-06-16,413150,Stardew Valley,ConcernedApe,Indie,Brazil,27386,26718,42285.1
2026-06-16,413150,Stardew Valley,ConcernedApe,Indie,United Kingdom,23645,24575,35773.9
2026-06-16,413150,Stardew Valley,ConcernedApe,Indie,South Korea,23848,25491,34383.9
2026-06-16,413150,Stardew Valley,ConcernedApe,Indie,Canada,19762,19293,27447.9
2026-06-16,413150,Stardew Valley,ConcernedApe,Indie,France,19862,20209,29429.1
2026-06-16,413150,Stardew Valley,ConcernedApe,Indie,Japan,14715,14103,23273.1
2026-06-16,413150,Stardew Valley,ConcernedApe,Indie,Australia,14102,15266,21594.3
2026-06-16,413150,Stardew Valley,ConcernedApe,Indie,Other,70011,72474,112620.7
2026-06-17,413150,Stardew Valley,ConcernedApe,Indie,United States,102262,98636,148957.1
2026-06-17,413150,Stardew Valley,ConcernedApe,Indie,China,79732,73404,116647.0
2026-06-17,413150,Stardew Valley,ConcernedApe,Indie,Russia,38471,36776,53874.7
2026-06-17,413150,Stardew Valley,ConcernedApe,Indie,Germany,30516,31000,45246.8
2026-06-17,413150,Stardew Valley,ConcernedApe,Indie,Brazil,28171,29593,42315.9
2026-06-17,413150,Stardew Valley,ConcernedApe,Indie,United Kingdom,21475,23247,33567.6
2026-06-17,413150,Stardew Valley,ConcernedApe,Indie,South Korea,21964,23227,32202.0
2026-06-17,413150,Stardew Valley,ConcernedApe,Indie,Canada,17829,18452,27753.5
2026-06-17,413150,Stardew Valley,ConcernedApe,Indie,France,18202,18845,28587.1
2026-06-17,413150,Stardew Valley,ConcernedApe,Indie,Japan,13484,14438,20474.3
2026-06-17,413150,Stardew Valley,ConcernedApe,Indie,Australia,15251,15586,22069.2
2026-06-17,413150,Stardew Valley,ConcernedApe,Indie,Other,64314,57958,92581.9
2026-06-18,413150,Stardew Valley,ConcernedApe,Indie,United States,98697,91728,149662.5
2026-06-18,413150,Stardew Valley,ConcernedApe,Indie,China,89556,88254,133035.5
2026-06-18,413150,Stardew Valley,ConcernedApe,Indie,Russia,42038,40566,61002.7
2026-06-18,413150,Stardew Valley,ConcernedApe,Indie,Germany,37518,36952,55447.4
2026-06-18,413150,Stardew Valley,ConcernedApe,Indie,Brazil,28737,28771,44615.8
2026-06-18,413150,Stardew Valley,ConcernedApe,Indie,United Kingdom,22651,24236,34681.9
2026-06-18,413150,Stardew Valley,ConcernedApe,Indie,South Korea,22825,22892,32230.4
2026-06-18,413150,Stardew Valley,ConcernedApe,Indie,Canada,20618,19870,28911.1
2026-06-18,413150,Stardew Valley,ConcernedApe,Indie,France,18745,17281,25992.2
2026-06-18,413150,Stardew Valley,ConcernedApe,Indie,Japan,13633,13180,20972.3
2026-06-18,413150,Stardew Valley,ConcernedApe,Indie,Australia,14590,14259,22658.7
2026-06-18,413150,Stardew Valley,ConcernedApe,Indie,Other,69373,70358,90146.7
2026-06-19,413150,Stardew Valley,ConcernedApe,Indie,United States,103997,113469,153126.7
2026-06-19,413150,Stardew Valley,ConcernedApe,Indie,China,85900,87564,142000.1
2026-06-19,413150,Stardew Valley,ConcernedApe,Indie,Russia,41638,40141,62546.1
2026-06-19,413150,Stardew Valley,ConcernedApe,Indie,Germany,31652,33914,49750.2
2026-06-19,413150,Stardew Valley,ConcernedApe,Indie,Brazil,26810,26081,40843.8
2026-06-19,413150,Stardew Valley,ConcernedApe,Indie,United Kingdom,24749,23168,35652.6
2026-06-19,413150,Stardew Valley,ConcernedApe,Indie,South Korea,22875,24079,34183.6
2026-06-19,413150,Stardew Valley,ConcernedApe,Indie,Canada,18860,18790,28805.8
2026-06-19,413150,Stardew Valley,ConcernedApe,Indie,France,19295,17805,28047.0
2026-06-19,413150,Stardew Valley,ConcernedApe,Indie,Japan,15129,15116,22406.3
2026-06-19,413150,Stardew Valley,ConcernedApe,Indie,Australia,13019,11761,18840.1
2026-06-19,413150,Stardew Valley,ConcernedApe,Indie,Other,68488,67333,103949.2
2026-06-20,413150,Stardew Valley,ConcernedApe,Indie,United States,136348,138854,196094.5
2026-06-20,413150,Stardew Valley,ConcernedApe,Indie,China,105192,97228,153469.1
2026-06-20,413150,Stardew Valley,ConcernedApe,Indie,Russia,53145,53306,71709.9
2026-06-20,413150,Stardew Valley,ConcernedApe,Indie,Germany,40154,41101,62627.5
2026-06-20,413150,Stardew Valley,ConcernedApe,Indie,Brazil,35082,36419,53708.3
2026-06-20,413150,Stardew Valley,ConcernedApe,Indie,United Kingdom,30255,30408,40426.1
2026-06-20,413150,Stardew Valley,ConcernedApe,Indie,South Korea,28890,28341,41931.5
2026-06-20,413150,Stardew Valley,ConcernedApe,Indie,Canada,24482,25945,36005.4
2026-06-20,413150,Stardew Valley,ConcernedApe,Indie,France,23048,24685,34317.9
2026-06-20,413150,Stardew Valley,ConcernedApe,Indie,Japan,18882,18920,28505.8
2026-06-20,413150,Stardew Valley,ConcernedApe,Indie,Australia,19105,19846,28949.8
2026-06-20,413150,Stardew Valley,ConcernedApe,Indie,Other,96083,94687,142964.3
2026-06-21,413150,Stardew Valley,ConcernedApe,Indie,United States,122059,126277,182883.4
2026-06-21,413150,Stardew Valley,ConcernedApe,Indie,China,112768,114990,172710.5
2026-06-21,413150,Stardew Valley,ConcernedApe,Indie,Russia,58609,58779,93216.5
2026-06-21,413150,Stardew Valley,ConcernedApe,Indie,Germany,39417,38672,61468.2
2026-06-21,413150,Stardew Valley,ConcernedApe,Indie,Brazil,36037,36953,53062.3
2026-06-21,413150,Stardew Valley,ConcernedApe,Indie,United Kingdom,29722,26704,50199.6
2026-06-21,413150,Stardew Valley,ConcernedApe,Indie,South Korea,30811,29836,42406.3
2026-06-21,413150,Stardew Valley,ConcernedApe,Indie,Canada,25765,27551,39483.4
2026-06-21,413150,Stardew Valley,ConcernedApe,Indie,France,23261,21816,34019.9
2026-06-21,413150,Stardew Valley,ConcernedApe,Indie,Japan,18606,18824,29467.3
2026-06-21,413150,Stardew Valley,ConcernedApe,Indie,Australia,18837,19047,27631.7
2026-06-21,413150,Stardew Valley,ConcernedApe,Indie,Other,98019,96675,148678.4
2026-06-22,413150,Stardew Valley,ConcernedApe,Indie,United States,104312,91778,156692.4
2026-06-22,413150,Stardew Valley,ConcernedApe,Indie,China,81379,77922,125218.9
2026-06-22,413150,Stardew Valley,ConcernedApe,Indie,Russia,43269,44793,60951.2
2026-06-22,413150,Stardew Valley,ConcernedApe,Indie,Germany,35609,35820,52955.3
2026-06-22,413150,Stardew Valley,ConcernedApe,Indie,Brazil,30639,31490,43620.0
2026-06-22,413150,Stardew Valley,ConcernedApe,Indie,United Kingdom,21991,23254,29817.3
2026-06-22,413150,Stardew Valley,ConcernedApe,Indie,South Korea,25987,25167,37950.8
2026-06-22,413150,Stardew Valley,ConcernedApe,Indie,Canada,19260,21104,28760.7
2026-06-22,413150,Stardew Valley,ConcernedApe,Indie,France,19457,19667,27669.2
2026-06-22,413150,Stardew Valley,ConcernedApe,Indie,Japan,14567,14084,24459.5
2026-06-22,413150,Stardew Valley,ConcernedApe,Indie,Australia,13931,14954,20425.1
2026-06-22,413150,Stardew Valley,ConcernedApe,Indie,Other,71154,77279,97655.7
2026-06-23,413150,Stardew Valley,ConcernedApe,Indie,United States,94397,85573,130669.7
2026-06-23,413150,Stardew Valley,ConcernedApe,Indie,China,87466,84570,123693.8
2026-06-23,413150,Stardew Valley,ConcernedApe,Indie,Russia,42992,42878,66041.7
2026-06-23,413150,Stardew Valley,ConcernedApe,Indie,Germany,31930,32424,48478.9
2026-06-23,413150,Stardew Valley,ConcernedApe,Indie,Brazil,28546,29420,42600.3
2026-06-23,413150,Stardew Valley,ConcernedApe,Indie,United Kingdom,23278,23302,37089.8
2026-06-23,413150,Stardew Valley,ConcernedApe,Indie,South Korea,24002,24103,35874.4
2026-06-23,413150,Stardew Valley,ConcernedApe,Indie,Canada,18712,17922,29190.2
2026-06-23,413150,Stardew Valley,ConcernedApe,Indie,France,20116,19977,28108.2
2026-06-23,413150,Stardew Valley,ConcernedApe,Indie,Japan,14486,14345,21081.1
2026-06-23,413150,Stardew Valley,ConcernedApe,Indie,Australia,13914,14803,20073.7
2026-06-23,413150,Stardew Valley,ConcernedApe,Indie,Other,70762,67018,98866.2
2026-06-24,413150,Stardew Valley,ConcernedApe,Indie,United States,101091,104889,144864.7
2026-06-24,413150,Stardew Valley,ConcernedApe,Indie,China,86085,82795,145792.7
2026-06-24,413150,Stardew Valley,ConcernedApe,Indie,Russia,45177,44828,67100.1
2026-06-24,413150,Stardew Valley,ConcernedApe,Indie,Germany,31178,30423,48040.5
2026-06-24,413150,Stardew Valley,ConcernedApe,Indie,Brazil,29548,29685,44051.9
2026-06-24,413150,Stardew Valley,ConcernedApe,Indie,United Kingdom,24573,23814,32284.0
2026-06-24,413150,Stardew Valley,ConcernedApe,Indie,South Korea,23813,24419,33636.4
2026-06-24,413150,Stardew Valley,ConcernedApe,Indie,Canada,18201,18935,27850.0
2026-06-24,413150,Stardew Valley,ConcernedApe,Indie,France,20099,20668,30910.7
2026-06-24,413150,Stardew Valley,ConcernedApe,Indie,Japan,15163,16077,24065.4
2026-06-24,413150,Stardew Valley,ConcernedApe,Indie,Australia,13806,13726,19471.1
2026-06-24,413150,Stardew Valley,ConcernedApe,Indie,Other,69410,66434,114537.0
2026-06-25,413150,Stardew Valley,ConcernedApe,Indie,United States,95516,96839,134786.0
2026-06-25,413150,Stardew Valley,ConcernedApe,Indie,China,82255,74613,129048.5
2026-06-25,413150,Stardew Valley,ConcernedApe,Indie,Russia,41022,43126,63056.6
2026-06-25,413150,Stardew Valley,ConcernedApe,Indie,Germany,28550,30133,44836.3
2026-06-25,413150,Stardew Valley,ConcernedApe,Indie,Brazil,26942,26355,40417.0
2026-06-25,413150,Stardew Valley,ConcernedApe,Indie,United Kingdom,22586,20587,36258.6
2026-06-25,413150,Stardew Valley,ConcernedApe,Indie,South Korea,23515,21777,32574.8
2026-06-25,413150,Stardew Valley,ConcernedApe,Indie,Canada,16457,17247,26258.9
2026-06-25,413150,Stardew Valley,ConcernedApe,Indie,France,17950,19459,27196.3
2026-06-25,413150,Stardew Valley,ConcernedApe,Indie,Japan,12868,13189,18836.4
